"1", "", ""
"3", "", ""
"4", "", ""
"17531", "Obnoví $s1 many.", ""
"17533", "", ""
"17534", "Obnoví $s1 života.", ""
"17535", "Zvyšuje intelekt a ducha o $s1 za $d.", "Intelekt a duch se zvýšil o $s1."
"17536", "Probuď spícího druida.", ""
"17537", "Zvyšuje sílu a stamina o $s1 za $d.", "Síla a stamina vzrostla o $s1."
"17538", "Zvyšuje agilitu o $s1 a šanci získat kritický zásah o $s2 % za $d.", "Hbitost se zvýšila o $s1, šance na kritický zásah se zvyšuje o $s2 %."
"17539", "Zvyšuje poškození kouzlem až o $s1 za $d.", "Magické poškození způsobené kouzly a schopnostmi se zvyšuje až o $s1."
"17540", "Zvyšuje hodnotu zbroje o $s1 na $d.", "Zvýšená zbroj."
"17543", "Absorbuje $s1 Ohnivého zranění.  Trvá $d.", "Absorbuje $s1 Ohnivého zranění."
"17544", "vstřebá $s1 ledového zranění.  Po dobu $d.", "vstřebá $s1 ledového zranění."
"17545", "Vstřebá $s1 svaté poškození. Trvá $d.", "Vstřebá $s1 svaté poškození."
"17546", "Absorbuje $s1 Přírodního zranění.  Trvá $d.", "Absorbuje $s1 Přírodního zranění."
"17547", "Působí s1 $% zranění zbraní a opustí poraněný cíl, ​​snižuje účinnost jakéhokoliv léčení o $s2% na $d.", "Léčivé účinky sníženy o $s2%."
"17548", "Absorbuje $s1 Temného zranění.  Trvá $d.", "Absorbuje $s1 temného zranění."
"17549", "Absorbuje $s1 Záhadného zranění.  Trvá $d.", "Absorbuje $s1 Záhadného zranění."
"17550", "Pokusy odstranit z Imbiberu jednu kletbu, jednu nemoc a jeden jed.", ""
"17551", "", ""
"17552", "", ""
"17553", "", ""
"17554", "", ""
"17555", "", ""
"17556", "", ""
"17557", "", ""
"17559", "Proměňuje vzduch v oheň.", ""
"17560", "Přeměňuje oheň na Zemi.", ""
"17561", "Proměňuje Zemi ve vodu.", ""
"17562", "Přeměňuje vodu na vzduch.", ""
"17563", "Purifying Essence of Undeath přeměňuje ji na vodu.", ""
"17564", "Taints Essence of Water proměňuje ji v Nemrtvou.", ""
"17565", "transmutuje živou esenci na Zemi.", ""
"17566", "transmutuje Zemi na živoucí esenci.", ""
"17567", "Kliknutím pravým tlačítkem přivoláte a odeženete ptáka.", ""
"17568", "Zvyšuje brnění všech blízkých členů party o $s1.", "Zvyšuje brnění o $s1."
"17570", "", ""
"17571", "", ""
"17572", "", ""
"17573", "", ""
"17574", "", ""
"17575", "", ""
"17576", "", ""
"17577", "", ""
"17578", "", ""
"17579", "", ""
"17580", "", ""
"17581", "", ""
"17582", "Naučí vás, jak vyrobit mocný lektvar vzteku.", ""
"17583", "Naučí vás, jak vyrobit vynikající lektvar many.", ""
"17584", "Naučí vás, jak vyrobit Elixír vynikající obrany.", ""
"17585", "Naučí vás, jak vyrobit elixír mudrců.", ""
"17586", "Naučí vás, jak vyrobit hlavní léčivý lektvar.", ""
"17587", "Naučí vás, jak vyrobit elixír hrubé síly.", ""
"17588", "Naučí vás, jak přeměnit esenci vzduchu na esenci ohně.", ""
"17589", "Naučí vás, jak přeměnit Esenci ohně na Esenci Země.", ""
"17590", "Naučí vás, jak přeměnit esenci Země na esenci vody.", ""
"17591", "Naučí vás, jak přeměnit esenci vody na esenci vzduchu.", ""
"17592", "Naučí vás, jak přeměnit Esenci Nesmrtelnosti na Esenci Vody.", ""
"17593", "Naučí vás, jak přeměnit esenci vody na esenci nesmrtelnosti.", ""
"17594", "Naučí vás, jak přeměnit Živou esenci na esenci Země.", ""
"17595", "Naučí vás, jak přeměnit Esenci Země na Živou Esenci.", ""
"17596", "Naučí vás, jak vyrobit lektvar Velkého Stoneshield.", ""
"17597", "Naučí vás, jak vyrobit elixír mangusty.", ""
"17598", "Naučí tě vyrobit očistný lektvar.", ""
"17599", "Naučí vás, jak vyrobit elixír Velké tajemné.", ""
"17600", "Naučí vás, jak vyrobit lektvar větší požární ochrany.", ""
"17601", "Naučí vás, jak vyrobit lektvar větší ochrany proti mrazu.", ""
"17602", "Naučí vás, jak vyrobit lektvar větší ochrany přírody.", ""
"17603", "Naučí vás, jak vyrobit lektvar na ochranu většího tajemna.", ""
"17604", "Naučí vás, jak vyrobit lektvar větší ochrany stínů.", ""
"17605", "Naučí tě, jak vyrobit Větší svatý ochranný lektvar.", ""
"17606", "Naučí tě vyrobit lektvar Major Mana.", ""
"17607", "", ""
"17608", "", ""
"17609", "", ""
"17610", "", ""
"17611", "", ""
"17612", "", ""
"17613", "Léčí spojence pomocí temné magie.", ""
"17615", "Zasáhne nepřítele antimanovým bleskem. Za každý bod many zničený tímto bleskem obdrží cíl $e1 poškození.", ""
"17616", "Způsobí explozi mrtvoly a způsobí $s1 Stínové poškození nepřátelům poblíž mrtvoly.", ""
"17617", "+$s1 Brnění.", ""
"17618", "Vyvolá $s1 $lRisen Lackey:Risen Lackeys; na pomoc sesilateli v boji o $d.", ""
"17619", "Zvyšuje účinky léčení a lektvarů many na nositele o 33 %.", ""
"17620", "Odčerpává $o1 zdraví od nepřítele přes $d. a přenáší jej na sesilatele.", "$o1 zdraví se vyloupne přes $d."
"17621", "", ""
"17622", "", ""
"17623", "", "Umožňuje držiteli vidět duchy Caer Darrow. Funguje pouze na Caer Darrow."
"17624", "Změníš se v kámen, ochrání tě před všemi fyzickými útoky a kouzly na $d, ale během té doby nemůžeš útočit, pohybovat se ani sesílat kouzla. Můžeš mít účinek pouze jedné baňky najednou.", "Imunitní vůči všem útokům a kouzlům. Nemůže útočit, pohybovat se ani používat kouzla."
"17625", "Zvyšuje rychlost pohybu a míru regenerace života.", "Zvyšuje rychlost pohybu a regeneraci života."
"17626", "Zvyšuje maximální zdraví hráče o $s1 na $d. V jednu chvíli můžete mít účinek pouze jedné baňky. Tento účinek přetrvává až do smrti.", "Zdraví se zvýšilo o $s1."
"17627", "Zvyšuje hráčovu maximální manu o $s1 na $d. Můžete mít efekt pouze jedné baňky najednou. Tento efekt přetrvává až do smrti.", "Mana zvýšena o $s1."
"17628", "Zvyšuje poškození způsobené magickými kouzly a efekty až o $s1 za $d. V jednu chvíli můžete mít účinek pouze jedné baňky. Tento účinek přetrvává až do smrti.", "Poškození kouzlem zvýšeno až o $s1."
"17629", "Zvyšuje vaši odolnost vůči všem školám magie o $s1 za $d. Můžete mít účinek pouze jedné baňky najednou. Tento efekt přetrvává i po smrti a sčítání se všemi ostatními kouzly a předměty odporu.", "Odpor všech škol magie se zvýšil o $s1."
"17630", "Zasáhne nepřítele antimanovým bleskem. Za každý bod many zničený tímto bleskem obdrží cíl $e1 poškození.", ""
"17631", "Způsobuje stínové poškození blízkým nepřátelům a zasáhne je antimanovými blesky, čímž je srazí zpět.", ""
"17632", "", ""
"17633", "Zvyšuje Spojenci rychlost kouzlení o $s1% na $d", "Rychlost kouzlení zvýšena o $s1%."
"17634", "", ""
"17635", "", ""
"17636", "", ""
"17637", "", ""
"17638", "", ""
"17639", "Snižuje šanci nepřítele na zásah o $s1% za $d.", "Šance na zásah snížena o $s1%."
"17640", "Naučí vás, jak vyrobit alchymistický kámen.", ""
"17641", "Naučí vás, jak vyrobit baňku zkamenění.", ""
"17642", "Naučí vás, jak vyrobit láhev Titánů.", ""
"17643", "Naučí vás, jak vyrobit láhev destilované moudrosti.", ""
"17644", "Naučí vás, jak vyrobit Baňku nejvyšší moci.", ""
"17645", "Naučí vás, jak vyrobit baňku chromatické odolnosti.", ""
"17646", "", ""
"17647", "", ""
"17648", "", ""
"17649", "", ""
"17650", "Způsobená škoda je snížena o $s1%.", "Rozdělená škoda je snížena o $s1%."
"17651", "Přivolání $17653s1 $lSpectral Projekce:Spektrální projekce; bojovat na místě sesilatele, který se stává neviditelným a nezranitelným, i když není schopen jednat. Po $d. tato zjevení obětují své životy, aby uzdravili sesilatele, který obnoví bitvu.", "Neviditelný, ale neschopný zasáhnout všechna kouzla. Imunitní."
"17652", "", ""
"17653", "", ""
"17667", "", ""
"17668", "Využij sílu blesku, abys srazil všechny nepřátele kolem sebe a způsobil $17669s1 poškození přírody.", ""
"17669", "", ""
"17670", "", "Umožňuje získání Scourgestones jménem Argent Dawn."
"17671", "", ""
"17672", "", ""
"17673", "", ""
"17674", "", ""
"17675", "", ""
"17676", "", ""
"17677", "", ""
"17678", "", ""
"17679", "", ""
"17680", "", ""
"17681", "", ""
"17682", "Odčerpá až $o1 manu od nepřítele přes $d. a přenese ji na sesilatele.", "$o1 mana leeched přes $d."
"17683", "", ""
"17684", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17685", "Způsobuje normální poškození plus $s1 nepříteli a jeho nejbližším spojencům, přičemž postihne až $x1 cíle.", ""
"17686", "", "$o1 Přírodní škody způsobené $d."
"17687", "", "Rychlost útoku se zvýšila o $s1%."
"17688", "", ""
"17689", "", ""
"17690", "", ""
"17691", "", "Omračen. Budete automaticky oživeni za $d"
"17692", "", "$o1 Stínové poškození způsobené $d."
"17694", "", ""
"17695", "Obklopí sesilatele aurou, která periodicky snižuje odolnost vůči stínům okolních nepřátel o $17697s1. Aura trvá, dokud není zrušena.", "Pravidelně snižuje odolnost vůči stínům okolních nepřátel."
"17697", "", "Odolnost vůči stínům snížena o $s1."
"17698", "", ""
"17707", "Kliknutím pravým tlačítkem přivoláte a odeženete své mládě pandy.", ""
"17708", "Klikněte pravým tlačítkem pro vyvolání a zrušení Diabla.", ""
"17709", "Kliknutím pravým tlačítkem přivoláte a zrušíte svého zerglinga.", ""
"17710", "", ""
"17711", "", ""
"17712", "Obnovuje $s1 zdraví.", ""
"17713", "Zlepší vaši šanci na kritický zásah o $s1%.", ""
"17715", "Má za následek, že sesilatel periodicky způsobí  $17716s1 poškození stínem všem nepátelům ve zvolené oblasti a zpomalí je o $17716s2%. Trvá $d.", "Periodicky poškozuje a zpomaluje nepřátele ve zvolené oblasti."
"17716", "Způsobí $s1 poškození stínem a sníží rychlost pohybu o $s2% po $d.", "Rychlost pohybu snížena o $s2%."
"17727", "Vytvoří Větší Spellstone pro sesilatele. Je-li vybaven a používán, odstraní větší kámen kouzel ze sesilatele všechny magické efekty a pohltí $17729s2 magické poškození po dobu $17729d. Kromě toho vybavením Většího Soulstone zvyšujete šanci získat kritický úder pomocí kouzel o $18384s1%.Vyčarované předměty zmizí, pokud se odhlásíte na více než 15 minut po dobu $17729d.", ""
"17728", "Vytvoří Major Spellstone pro sesilatele. Když je vybaven a používán, Major Spellstone odstraní ze sesilatele všechny magické efekty a pohltí $17730s2 magické poškození po dobu $17730d. Vybavení hlavního kamene kouzel navíc zlepší vaši šanci získat kritický úder pomocí kouzel o $18384s1%.Vyčarované předměty zmizí, pokud se odhlásíte na více než 15 minut.", ""
"17729", "Odstraní sesilateli všechny magické efekty a pohltí $s2 magické poškození za $d.", "Absorpce magického poškození."
"17730", "Odstraní sesilateli všechny magické efekty a pohltí $s2 magické poškození za $d.", "Absorpce magického poškození."
"17731", "", ""
"17732", "", ""
"17733", "", ""
"17734", "NPC s vámi nebudou mluvit po dobu trvání kouzla.", "NPC s vámi nebudou mluvit po dobu trvání kouzla."
"17735", "Posmívá se všem nepřátelům v okruhu $a1 yardů, čímž zvyšuje šanci, že zaútočí na Voidwalkera.", ""
"17736", "", ""
"17737", "", ""
"17738", "Promění nepřítele v krysu a donutí ho toulat se a udělovat $17739s1 poškození přírody každou $t3 sekundu blízkým spojencům po dobu až $d. Během putování krysa nemůže útočit ani sesílat kouzla, ale regeneruje se velmi rychle. V jednu chvíli může být proklet pouze jeden cíl.", "Nelze útočit nebo sesílat kouzla přírodě na každé blízké poškození. spojenci.Zvýšená regenerace zdraví."
"17739", "", ""
"17740", "Zabalí sesilatele do ochranného štítu, který vydrží $d. a pohltí až $s1 fyzické poškození, přičemž místo zdraví vysává manu. Odčerpává $e manu za každý absorbovaný bod poškození.", "Štíněno proti fyzickému poškození: ztráta many místo zdraví."
"17741", "Zabalí sesilatele do ochranného štítu, který vydrží $d. a pohltí až $s1 fyzické poškození, přičemž místo zdraví vysává manu. Odčerpává $e manu za každý absorbovaný bod poškození.", "Stíněno proti fyzickému poškození: ztráta many místo zdraví."
"17742", "", ""
"17743", "", ""
"17744", "", ""
"17745", "Plivne na nepřítele, způsobí přírodě poškození a sníží její stamina o $d.", "Snížená stamina."
"17746", "Zvyšuje vaši efektivní úroveň utajení o 1.", ""
"17747", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17748", "", ""
"17749", "", ""
"17750", "Vysmívá se všem nepřátelům v dosahu $a1 yardů, čímž zvyšuje šanci, že zaútočí na Voidwalkera. Efektivnější než Utrpení (1. pozice).", ""
"17751", "Vysmívá se všem nepřátelům v dosahu $a1 yardů, čímž zvyšuje šanci, že zaútočí na Voidwalkera. Účinnější než Utrpení (Rank 2).", ""
"17752", "Vysmívá se všem nepřátelům v dosahu $a1 yardů, čímž zvyšuje šanci, že zaútočí na Voidwalkera. Efektivnější než Utrpení (Hodnocení 3).", ""
"17753", "", ""
"17754", "", ""
"17755", "", ""
"17767", "Tvá Kráčející prázdnota pohltí blízké stíny pro posílení vlastní podoby. Zotaví jej za $o1 zdraví po $d.  Nelze použít během boje.", "Uzdraví $s1 poškození každou $t1 sekundu."
"17768", "Při změně tvaru do podoby kočky získá Druid 20 energie, při změně tvaru do podoby medvěda získá druid 5 vzteku.", ""
"17769", "", ""
"17770", "", ""
"17771", "Prokleje nepřítele agónii,působící stínové poškození každé  $t1 sec. na $d. Pouze jedna kletba smí být aktivní na jednom cíli.", "Stínové poškození každou $t1 sec."
"17772", "", ""
"17773", "Vyvolá $s1 iluze, aby pomohl sesilateli v boji a odvrátil pozornost nepřítele. Iluze trvají $d.", ""
"17774", "", ""
"17775", "", "Vzduchové bubliny ti dovolí dýchat."
"17776", "", ""
"17777", "", ""
"17778", "Sníží cenu many tvých ničivých kouzel o $s1%.", ""
"17779", "Sníží cenu many tvých ničivých kouzel o $s1%.", ""
"17780", "Sníží cenu many tvých ničivých kouzel o $s1%.", ""
"17781", "Sníží cenu many tvých ničivých kouzel o $s1%.", ""
"17782", "Sníží cenu many tvých ničivých kouzel o $s1%.", ""
"17783", "Dává vám $s1% šanci vyhnout se přerušení způsobenému poškozením při směrování kouzla Vyčerpat život, Vyčerpat manu nebo Vypustit duši.", ""
"17784", "Dává vám $s1% šanci vyhnout se přerušení způsobenému poškozením při směrování kouzla Vyčerpat život, Vyčerpat manu nebo Vypustit duši.", ""
"17785", "Dává vám $s1% šanci vyhnout se přerušení způsobenému poškozením při směrování kouzla Vyčerpat život, Vyčerpat manu nebo Vypustit duši.", ""
"17786", "Dává vám $s1% šanci vyhnout se přerušení způsobenému poškozením při směrování kouzla Vyčerpat život, Vyčerpat manu nebo Vypustit duši.", ""
"17787", "Dává vám $s1% šanci vyhnout se přerušení způsobenému poškozením při směrování kouzla Vyčerpat život, Vyčerpat manu nebo Vypustit duši.", ""
"17788", "Snižuje dobu sesílání vašich kouzel Shadow Bolt a Immolate o $/1000;S1 s a vašeho kouzla Soul Fire o $/1000;S2 s.", ""
"17789", "Snižuje dobu sesílání vašich kouzel Shadow Bolt a Immolate o $/1000;S1 s a vašeho kouzla Soul Fire o $/1000;S2 s.", ""
"17790", "Snižuje dobu sesílání vašich kouzel Shadow Bolt a Immolate o $/1000;S1 s a vašeho kouzla Soul Fire o $/1000;S2 s.", ""
"17791", "Snižuje dobu sesílání vašich kouzel Shadow Bolt a Immolate o $/1000;S1 s a vašeho kouzla Soul Fire o $/1000;S2 s.", ""
"17792", "Snižuje dobu sesílání vašich kouzel Shadow Bolt a Immolate o $/1000;S1 s a vašeho kouzla Soul Fire o $/1000;S2 s.", ""
"17793", "Vaše kritické údery Shadow Bolt zvyšují poškození stínem způsobené cíli o $17794s1%, dokud nejsou použity 4 neperiodické zdroje poškození. Účinek trvá maximálně $17794d.", ""
"17794", "", "Poškození stínem se zvýšilo o $s1%."
"17796", "Vaše kritické údery Shadow Bolt zvyšují stínové poškození způsobené cíli o $17798s1 %, dokud nejsou použity 4 neperiodické zdroje poškození. Účinek trvá maximálně $17798d.", ""
"17797", "", "Poškození stínem se zvýšilo o $s1%."
"17798", "", "Poškození stínem se zvýšilo o $s1%."
"17799", "", "Poškození stínem se zvýšilo o $s1%."
"17800", "", "Poškození stínem zvýšeno o $s1%."
"17801", "Kritické údery vašeho Shadow Boltu zvyšují stínové poškození způsobené cíli o $17797s1%, dokud nejsou aplikovány 4 neperiodické zdroje poškození. Účinek trvá maximálně $17797d.", ""
"17802", "Kritické údery vašeho Shadow Boltu zvyšují stínové poškození způsobené cíli o $17799s1%, dokud nejsou aplikovány 4 neperiodické zdroje poškození. Účinek trvá maximálně $17799d.", ""
"17803", "Kritické údery vašeho Shadow Boltu zvyšují stínové poškození způsobené cíli o $17800s1%, dokud nejsou použity 4 neperiodické zdroje poškození. Účinek trvá maximálně $17800d.", ""
"17804", "Zvyšuje zdraví vyčerpané kouzlem Drain Life o $s1%.", ""
"17805", "Zvyšuje zdraví vyčerpané kouzlem Drain Life o $s1%.", ""
"17806", "Zvyšuje zdraví vyčerpané kouzlem Drain Life o $s1%.", ""
"17807", "Zvyšuje zdraví vyčerpané kouzlem Drain Life o $s1%.", ""
"17808", "Zvyšuje zdraví vyčerpané kouzlem Drain Life o $s1%.", ""
"17809", "Proc. poškození požárem.", ""
"17810", "Snižuje dobu sesílání vašeho kouzla Korupce o $/1000;S1 s.", ""
"17811", "Snižuje dobu sesílání vašeho kouzla Korupce o $/1000;S1 s.", ""
"17812", "Snižuje dobu sesílání vašeho kouzla Korupce o $/1000;S1 s.", ""
"17813", "Snižuje dobu sesílání vašeho kouzla Korupce o $/1000;S1 s.", ""
"17814", "Snižuje dobu sesílání vašeho korupčního kouzla o $/1000;S1 s.", ""
"17815", "Zvyšuje počáteční poškození vašeho kouzla Immolate o $s1%.", ""
"17816", "Udělejte dojem na ostatní svým smyslem pro módu.", ""
"17818", "Zvýšené luky +$s1.", ""
"17819", "Zvyšuje poškození způsobené přírodními kouzly a efekty až o $s1.", ""
"17820", "Snižuje léčivé účinky na okolních nepřátelích o $s1% na $d.", "Léčivé účinky sníženy o $s1%."
"17821", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17822", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17823", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17824", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17825", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17826", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17827", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17828", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17829", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17830", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17831", "Způsobí $s1 Stínové poškození blízkým nepřátelům po $t1 sec.", "$s1 Stínové poškození způsobené po $t1 sec."
"17832", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17833", "Zvyšuje počáteční poškození vašeho kouzla Immolate o $s1%.", ""
"17834", "Zvyšuje počáteční poškození vašeho kouzla Immolate o $s1%.", ""
"17835", "Zvyšuje počáteční poškození vašeho kouzla Immolate o $s1%.", ""
"17836", "Zvyšuje počáteční poškození vašeho kouzla Immolate o $s1%.", ""
"17837", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17838", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17839", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17840", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17841", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17842", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17843", "Povolá svatou magii aby vyléčil spojence.", ""
"17844", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17845", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17846", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17847", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17848", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17849", "Zvyšuje poškození způsobené kouzly a efekty Arcane až o $s1.", ""
"17850", "Tvá Kráčející prázdnota pohltí blízké stíny pro posílení vlastní podoby. Zotaví jej za $o1 zdraví po $d.  Nelze použít během boje.", "Uzdraví $s1 poškození každou $t1 sekundu."
"17851", "Tvá Kráčející prázdnota pohltí blízké stíny pro posílení vlastní podoby. Zotaví jej za $o1 zdraví po $d.  Nelze použít během boje.", "Uzdraví $s1 poškození každou $t1 sekundu."
"17852", "Tvá Kráčející prázdnota pohltí blízké stíny pro posílení vlastní podoby. Zotaví jej za $o1 zdraví po $d.  Nelze použít během boje.", "Uzdraví $s1 poškození každou $t1 sekundu."
"17853", "Tvá Kráčející prázdnota pohltí blízké stíny pro posílení vlastní podoby. Zotaví jej za $o1 zdraví po $d.  Nelze použít během boje.", "Uzdraví $s1 poškození každou $t1 sekundu."
"17854", "Tvá Kráčející prázdnota pohltí blízké stíny pro posílení vlastní podoby. Zotaví jej za $o1 zdraví po $d.  Nelze použít během boje.", "Uzdraví $s1 poškození každou $t1 sekundu."
"17855", "", ""
"17856", "", ""
"17857", "", ""
"17859", "", ""
"17860", "", ""
"17862", "Curses the target for $d, snižuje Shadow and Arcane odpor o $s1 a zvyšuje Shadow and Arcane damage o $s2%. Pouze jedna Curse na Warlocka může být aktivní na jednom cíli.", "Shadow and Arcane odpory sníženy o $s1. Shadow and Arcane damage získané zvýšeny o $s2."
"17863", "", ""
"17864", "Způsobí, že 15 % many vyčerpané vaším kouzlem Drain Mana poškodí protivníka.", ""
"17865", "", ""
"17866", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17867", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17868", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17869", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17870", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17871", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17872", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17873", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17874", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17875", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17876", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17877", "Okamžitě odpálí cíl na $s2 Stínové poškození. Pokud cíl zemře do $d Shadowburn a získá zkušenosti nebo čest, sesilatel získá úlomek duše.", ""
"17878", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17879", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17880", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17881", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17882", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17883", "Zapal nepřítele, který bude trpět ohnivou škodou každé $t1 sec. za $d.", "Ohnivá škoda působí každou $t1 sec."
"17884", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17885", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17886", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17887", "Zvyšuje poškození způsobené ohnivými kouzly a efekty až o $s1.", ""
"17889", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17890", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17891", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17892", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17893", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17894", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17895", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17896", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17897", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17898", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17899", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17900", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17901", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17902", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17903", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17904", "Snižuje manovou cenu ohnivých kouzel a efektů o $s1.", ""
"17905", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17906", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17907", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17908", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17909", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17910", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17911", "Zvyšuje poškození způsobené kouzly a efekty Frost až o $s1.", ""
"17912", "Snižuje cenu many stínových kouzel a efektů o $s1.", ""
"17913", "Snižuje cenu many přírodních kouzel a efektů o $s1.", ""
"17914", "Snižuje cenu many u Frost kouzel a efektů o $s1.", ""
"17915", "Snižuje cenu many u kouzel a efektů Arcane o $s1.", ""
"17916", "Snižuje manové náklady svatých kouzel a efektů o $s1.", ""
"17917", "Zvyšuje dosah vašich ničivých kouzel o $s1%.", ""
"17918", "Zvyšuje dosah vašich ničivých kouzel o $s1%.", ""
"17919", "Způsobte nepřátelskému cíli palčivou bolest a způsobte $s1 poškození ohněm. Způsobí velké množství ohrožení.", ""
"17920", "Způsobte nepřátelskému cíli palčivou bolest a způsobte $s1 poškození ohněm. Způsobí velké množství ohrožení.", ""
"17921", "Způsobte nepřátelskému cíli palčivou bolest a způsobte $s1 poškození ohněm. Způsobí velké množství ohrožení.", ""
"17922", "Způsobte nepřátelskému cíli palčivou bolest a způsobte $s1 poškození ohněm. Způsobí velké množství ohrožení.", ""
"17923", "Způsobte nepřátelskému cíli palčivou bolest a způsobte $s1 poškození ohněm. Způsobuje velké množství ohrožení.", ""
"17924", "Spálit duši nepřítele a způsobit $s1 poškození ohněm.", ""
"17925", "Způsobí, že nepřátelský cíl zděšeně uteče na $d a způsobí $s1 Stínové poškození. Sesilatel získá 100 % poškození způsobeného zdraví.", "Zděšen."
"17926", "Způsobí, že nepřátelský cíl zděšeně uteče na $d a způsobí $s1 Stínové poškození. Sesílatel získá 100 % poškození způsobeného na zdraví.", "Zděšen."
"17927", "Zvyšuje šanci na kritický zásah vašeho kouzla Searing Pain o $s1%.", ""
"17928", "Vytí, což způsobí, že $i nepřátel v $a1 yds hrůzou prchají pro $d. Způsobené škody mohou přerušit účinek.", "Útěk v hrůze."
"17929", "Zvyšuje šanci na kritický zásah vašeho kouzla Searing Pain o $s1%.", ""
"17930", "Zvyšuje šanci na kritický zásah vašeho kouzla Searing Pain o $s1%.", ""
